2018-11-26 07:39:06,153 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-11-26 08:35:43,449 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/glassfish/jaxb/jaxb-bom/2.2.10-b140310.1920/jaxb-bom-2.2.10-b140310.1920.pom
2018-11-26 08:35:43,550 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/glassfish/jaxb/jaxb-bom/2.2.10-b140310.1920/jaxb-bom-2.2.10-b140310.1920.pom
2018-11-26 08:35:43,655 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/net/java/jvnet-parent/4/jvnet-parent-4.pom
2018-11-26 08:35:43,746 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/net/java/jvnet-parent/4/jvnet-parent-4.pom
2018-11-26 08:35:43,763 [Worker-2801] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.bind:jaxb-impl:jar:2.2.10-b140310.1920 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-11-26 08:35:43,849 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/sun/xml/bind/jaxb-core/2.2.10-b140310.1920/jaxb-core-2.2.10-b140310.1920.pom
2018-11-26 08:35:43,968 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/sun/xml/bind/jaxb-core/2.2.10-b140310.1920/jaxb-core-2.2.10-b140310.1920.pom
2018-11-26 08:35:43,998 [Worker-2801] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.bind:jaxb-core:jar:2.2.10-b140310.1920 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-11-26 08:35:44,254 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-bindings-xml/3.0.1/cxf-rt-bindings-xml-3.0.1.pom
2018-11-26 08:35:44,393 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-bindings-xml/3.0.1/cxf-rt-bindings-xml-3.0.1.pom
2018-11-26 08:35:44,577 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-frontend-simple/3.0.1/cxf-rt-frontend-simple-3.0.1.pom
2018-11-26 08:35:44,681 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-frontend-simple/3.0.1/cxf-rt-frontend-simple-3.0.1.pom
2018-11-26 08:35:44,826 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-transports-http/3.0.1/cxf-rt-transports-http-3.0.1.pom
2018-11-26 08:35:45,061 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-transports-http/3.0.1/cxf-rt-transports-http-3.0.1.pom
2018-11-26 08:35:45,201 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-ws-addr/3.0.1/cxf-rt-ws-addr-3.0.1.pom
2018-11-26 08:35:45,305 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-ws-addr/3.0.1/cxf-rt-ws-addr-3.0.1.pom
2018-11-26 08:35:45,451 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-ws-policy/3.0.1/cxf-rt-ws-policy-3.0.1.pom
2018-11-26 08:35:45,566 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/cxf/cxf-rt-ws-policy/3.0.1/cxf-rt-ws-policy-3.0.1.pom
2018-11-26 08:35:45,782 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/neethi/neethi/3.0.3/neethi-3.0.3.pom
2018-11-26 08:35:45,883 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/neethi/neethi/3.0.3/neethi-3.0.3.pom
2018-11-26 08:35:46,012 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/javax/servlet/servlet-api/2.4/servlet-api-2.4.pom
2018-11-26 08:35:46,239 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/javax/servlet/servlet-api/2.4/servlet-api-2.4.pom
2018-11-26 08:35:46,348 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/belerweb/pinyin4j/2.5.0/pinyin4j-2.5.0.pom
2018-11-26 08:35:46,445 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/belerweb/pinyin4j/2.5.0/pinyin4j-2.5.0.pom
2018-11-26 08:35:46,548 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/net/sf/json-lib/json-lib/2.4/json-lib-2.4.pom
2018-11-26 08:35:46,637 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/net/sf/json-lib/json-lib/2.4/json-lib-2.4.pom
2018-11-26 08:35:46,891 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/commons-beanutils/commons-beanutils/1.8.0/commons-beanutils-1.8.0.pom
2018-11-26 08:35:46,989 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/commons-beanutils/commons-beanutils/1.8.0/commons-beanutils-1.8.0.pom
2018-11-26 08:35:47,092 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.pom
2018-11-26 08:35:47,186 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.pom
2018-11-26 08:35:47,281 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/commons/commons-parent/9/commons-parent-9.pom
2018-11-26 08:35:47,488 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/commons/commons-parent/9/commons-parent-9.pom
2018-11-26 08:35:47,580 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/commons-lang/commons-lang/2.5/commons-lang-2.5.pom
2018-11-26 08:35:47,672 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/commons-lang/commons-lang/2.5/commons-lang-2.5.pom
2018-11-26 08:35:47,760 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/commons/commons-parent/12/commons-parent-12.pom
2018-11-26 08:35:47,856 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/commons/commons-parent/12/commons-parent-12.pom
2018-11-26 08:35:48,074 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/net/sf/ezmorph/ezmorph/1.0.6/ezmorph-1.0.6.pom
2018-11-26 08:35:48,168 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/net/sf/ezmorph/ezmorph/1.0.6/ezmorph-1.0.6.pom
2018-11-26 08:35:48,258 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/commons-lang/commons-lang/2.3/commons-lang-2.3.pom
2018-11-26 08:35:48,363 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/commons-lang/commons-lang/2.3/commons-lang-2.3.pom
2018-11-26 08:35:48,465 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/c3p0/c3p0/0.9.1.2/c3p0-0.9.1.2.pom
2018-11-26 08:35:48,693 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/c3p0/c3p0/0.9.1.2/c3p0-0.9.1.2.pom
2018-11-26 08:35:48,844 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/net/sf/ehcache/ehcache-core/2.6.6/ehcache-core-2.6.6.pom
2018-11-26 08:35:48,998 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/net/sf/ehcache/ehcache-core/2.6.6/ehcache-core-2.6.6.pom
2018-11-26 08:35:49,246 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/net/sf/ehcache/ehcache-parent/2.3/ehcache-parent-2.3.pom
2018-11-26 08:35:49,359 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/net/sf/ehcache/ehcache-parent/2.3/ehcache-parent-2.3.pom
2018-11-26 08:35:49,519 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-all/1.2.2/shiro-all-1.2.2.pom
2018-11-26 08:35:49,653 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-all/1.2.2/shiro-all-1.2.2.pom
2018-11-26 08:35:49,877 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-root/1.2.2/shiro-root-1.2.2.pom
2018-11-26 08:35:50,018 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-root/1.2.2/shiro-root-1.2.2.pom
2018-11-26 08:35:50,236 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-guice/1.2.2/shiro-guice-1.2.2.pom
2018-11-26 08:35:50,341 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-guice/1.2.2/shiro-guice-1.2.2.pom
2018-11-26 08:35:50,547 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-core/1.2.2/shiro-core-1.2.2.pom
2018-11-26 08:35:50,639 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/shiro/shiro-core/1.2.2/shiro-core-1.2.2.pom
2018-11-26 08:35:50,745 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.pom
2018-11-26 08:35:50,843 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.pom
2018-11-26 08:35:51,042 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/commons/commons-parent/14/commons-parent-14.pom
2018-11-26 08:35:51,164 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/apache/commons/commons-parent/14/commons-parent-14.pom
2018-11-26 08:35:51,325 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/google/guava/guava/r09/guava-r09.pom
2018-11-26 08:35:51,465 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/google/guava/guava/r09/guava-r09.pom
2018-11-26 08:35:51,568 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/google/google/5/google-5.pom
2018-11-26 08:35:51,770 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/google/google/5/google-5.pom
2018-11-26 08:35:51,866 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/guice/3.0/guice-3.0.pom
2018-11-26 08:35:51,951 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/guice/3.0/guice-3.0.pom
2018-11-26 08:35:52,070 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/guice-parent/3.0/guice-parent-3.0.pom
2018-11-26 08:35:52,164 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/guice-parent/3.0/guice-parent-3.0.pom
2018-11-26 08:35:52,376 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/javax/inject/javax.inject/1/javax.inject-1.pom
2018-11-26 08:35:52,468 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/javax/inject/javax.inject/1/javax.inject-1.pom
2018-11-26 08:35:52,578 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/extensions/guice-multibindings/3.0/guice-multibindings-3.0.pom
2018-11-26 08:35:52,683 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/extensions/guice-multibindings/3.0/guice-multibindings-3.0.pom
2018-11-26 08:35:52,788 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/extensions/extensions-parent/3.0/extensions-parent-3.0.pom
2018-11-26 08:35:52,929 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/google/inject/extensions/extensions-parent/3.0/extensions-parent-3.0.pom
2018-11-26 08:35:53,361 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/springframework/spring-orm/4.2.4.RELEASE/spring-orm-4.2.4.RELEASE.jar
2018-11-26 08:35:53,589 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/springframework/spring-orm/4.2.4.RELEASE/spring-orm-4.2.4.RELEASE.jar
2018-11-26 08:35:53,671 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/aspectj/aspectjweaver/1.7.4/aspectjweaver-1.7.4.jar
2018-11-26 08:35:54,356 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/org/aspectj/aspectjweaver/1.7.4/aspectjweaver-1.7.4.jar
2018-11-26 08:35:54,635 [Worker-2801] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.aliyun.com/nexus/content/groups/public/org/apache/struts/struts2-core/2.3.24/struts2-core-2.3.24.jar
